cruise,station,type,yyyy-mm-ddThh:mm,decimal_year,lonE,lonW,lat,day_of_yr,z_0,T_0,S_0,O_0,D_15,D_19,D_20,D_21,D_22,D_23,D_24,D_25,T_5,T_10,T_15,T_20,T_25,T_30,T_40,T_50,T_75,T_100,T_125,T_150,T_200,T_250,T_300,DO_20,DO_60
MMB,T10B,C,2015-11-04T11:55:49.000,2015.8438,247.82358,112.17642,27.31174,308,4,26.2425,35.0698,186.142,174,104,85.6594,66,49.3891,38,28.3167,22.6632,26.2411,26.2286,26.2199,25.9126,24.6079,23.4985,22.9283,21.9014,20.6079,19.2421,17.6877,15.9344,14.1481,13.04,,,139.379
MMB,T12,C,2015-11-04T12:19:15.000,2015.8438,247.85178,112.14822,27.33342,308,3,26.8403,35.014,182.998,173.816,89,81.533,70.4071,53.6819,45.1841,37.3614,29.7337,26.8374,26.8166,26.8096,26.6734,25.7888,24.9599,23.7734,22.2742,20.7275,18.2782,17.2201,15.7642,14.1523,13.103,12.3932,341,135.634
MMB,T12,C,2015-11-04T12:19:15.000,2015.8438,247.85178,112.14822,27.33342,308,3,26.8403,35.014,182.998,173.816,89,81.533,70.4071,53.6819,45.1841,37.3614,29.7337,26.8374,26.8166,26.8096,26.6734,25.7888,24.9599,23.7734,22.2742,20.7275,18.2782,17.2201,15.7642,14.1523,13.103,12.3932,341,135.634
MMB,T10B,C,2016-03-18T12:39:52.000,2016.2137,247.82358,112.17642,27.31174,78,2,20.8773,35.2222,239.381,138,19,4.3183,,,,,,19.8942,19.5481,19.2818,18.8387,17.9516,17.421,17.1226,16.6876,15.8704,15.4498,15.1113,14.762,13.6013,11.2195,,,224.124
MMB,T10B,C,2016-03-18T12:39:52.000,2016.2137,247.82358,112.17642,27.31174,78,2,20.8773,35.2222,239.381,138,19,4.3183,,,,,,19.8942,19.5481,19.2818,18.8387,17.9516,17.421,17.1226,16.6876,15.8704,15.4498,15.1113,14.762,13.6013,11.2195,,,224.124
MMB,T4,C,2016-03-18T13:11:49.000,2016.2137,247.80222,112.19778,27.37988,78,1,20.9378,35.2032,217.873,102,20,5.65091,,,,,,20.157,19.4706,19.2536,19.007,17.9741,17.0158,16.7641,16.4453,15.7228,15.0386,14.8011,14.3881,13.5149,12.462,11.1692,296.696,239.65
MMB,T4,C,2016-03-18T13:11:49.000,2016.2137,247.80222,112.19778,27.37988,78,1,20.9378,35.2032,217.873,102,20,5.65091,,,,,,20.157,19.4706,19.2536,19.007,17.9741,17.0158,16.7641,16.4453,15.7228,15.0386,14.8011,14.3881,13.5149,12.462,11.1692,296.696,239.65
MMB,T2,C,2016-03-18T13:54:13.000,2016.2137,247.76865,112.23135,27.35588,78,3,20.9413,35.2082,230.223,123,16.5025,5.77118,,,,,,20.2376,19.4708,19.0552,18.7615,17.7176,17.4255,16.7656,16.4264,15.9088,15.3774,14.9731,14.4274,13.6888,12.6001,,,230
MMB,T2,C,2016-03-18T13:54:13.000,2016.2137,247.76865,112.23135,27.35588,78,3,20.9413,35.2082,230.223,123,16.5025,5.77118,,,,,,20.2376,19.4708,19.0552,18.7615,17.7176,17.4255,16.7656,16.4264,15.9088,15.3774,14.9731,14.4274,13.6888,12.6001,,,230
MMB,T 12,C,2016-05-10T09:57:22.000,2016.3589,247.85178,112.14822,27.33342,131,2,22.2173,35.2925,199.792,110,22.3808,19.6081,14.5535,4.82714,,,,21.9758,21.525,20.9056,19.8235,18.5979,17.599,16.7765,16.4013,15.6161,15.3244,14.7737,14.4006,13.4588,12.2583,11.3569,359.05,210.59
MMB,T 12,C,2016-05-10T09:57:22.000,2016.3589,247.85178,112.14822,27.33342,131,2,22.2173,35.2925,199.792,110,22.3808,19.6081,14.5535,4.82714,,,,21.9758,21.525,20.9056,19.8235,18.5979,17.599,16.7765,16.4013,15.6161,15.3244,14.7737,14.4006,13.4588,12.2583,11.3569,359.05,210.59
MMB,T10B,C,2016-05-10T10:36:25.000,2016.3589,247.82358,112.17642,27.31174,131,2,21.7828,35.305,216.17,126.228,22.1784,17.7986,14.3664,,,,,21.5175,21.3782,20.8653,19.3382,18.1764,17.9778,17.0626,16.8037,15.6753,15.4279,15.0348,14.28,13.387,,,,208.297
MMB,T10B,C,2016-05-10T10:36:25.000,2016.3589,247.82358,112.17642,27.31174,131,2,21.7828,35.305,216.17,126.228,22.1784,17.7986,14.3664,,,,,21.5175,21.3782,20.8653,19.3382,18.1764,17.9778,17.0626,16.8037,15.6753,15.4279,15.0348,14.28,13.387,,,,208.297
MMB,T12,C,2016-05-24T10:38:07.000,2016.3973,247.87201,112.12799,27.33583,145,2,23.6645,35.2983,214.021,100,28.2726,27.3111,24,17.1787,12,,,23.6249,23.1815,22.5823,21.2159,20.9393,17.8274,17.0079,16.6953,15.625,14.9958,14.6816,14.1986,13.4334,12.0911,10.3316,254,180.235
MMB,T12,C,2016-05-24T10:38:07.000,2016.3973,247.87201,112.12799,27.33583,145,2,23.6645,35.2983,214.021,100,28.2726,27.3111,24,17.1787,12,,,23.6249,23.1815,22.5823,21.2159,20.9393,17.8274,17.0079,16.6953,15.625,14.9958,14.6816,14.1986,13.4334,12.0911,10.3316,254,180.235
MMB,T10B,C,2016-05-24T11:12:28.000,2016.3973,247.82358,112.17642,27.31174,145,3,22.7354,35.264,223.673,117.793,37,34.5532,32.7314,29,,,,22.696,22.5634,22.452,22.3459,22.1779,21.7077,18.8796,16.8805,16.0639,15.4823,14.9425,14.2411,12.8379,,,,178.382
MMB,T10B,C,2016-05-24T11:12:28.000,2016.3973,247.82358,112.17642,27.31174,145,3,22.7354,35.264,223.673,117.793,37,34.5532,32.7314,29,,,,22.696,22.5634,22.452,22.3459,22.1779,21.7077,18.8796,16.8805,16.0639,15.4823,14.9425,14.2411,12.8379,,,,178.382
MMB,T4,C,2016-05-24T13:22:32.000,2016.3973,247.80222,112.19778,27.37988,145,3,23.2075,35.2795,220.9,104,15.9456,14.3108,13.4576,12.3689,4.42227,,,22.9123,22.3639,19.4516,17.9895,16.962,16.7861,16.4249,16.1653,15.6479,15.1309,14.7446,14.1255,12.3428,10.5688,9.4019,199.845,177.813
MMB,T4,C,2016-05-24T13:22:32.000,2016.3973,247.80222,112.19778,27.37988,145,3,23.2075,35.2795,220.9,104,15.9456,14.3108,13.4576,12.3689,4.42227,,,22.9123,22.3639,19.4516,17.9895,16.962,16.7861,16.4249,16.1653,15.6479,15.1309,14.7446,14.1255,12.3428,10.5688,9.4019,199.845,177.813
MMB,T2,C,2016-05-24T13:54:11.000,2016.3973,247.76865,112.23135,27.35588,145,3,22.3506,35.2752,231.102,104,25.4243,23.1088,14.4234,6,,,,22.0291,21.7886,20.8908,20.352,19.2162,17.9007,16.9337,16.315,15.9218,15.1999,14.3935,13.8197,12.1352,10.8516,,200.534,157.555
MMB,T2,C,2016-05-24T13:54:11.000,2016.3973,247.76865,112.23135,27.35588,145,3,22.3506,35.2752,231.102,104,25.4243,23.1088,14.4234,6,,,,22.0291,21.7886,20.8908,20.352,19.2162,17.9007,16.9337,16.315,15.9218,15.1999,14.3935,13.8197,12.1352,10.8516,,200.534,157.555
MMB,PUNTA PRIETA 1,C,2016-06-08T10:22:16.000,2016.4384,247.67241,112.32759,27.51073,160,2,18.1819,35.1512,125.088,,,,,,,,,16.2704,16.2118,16.0801,15.9153,15.862,,,,,,,,,,,,
MMB,PUNTA PRIETA 1,C,2016-06-08T10:22:16.000,2016.4384,247.67241,112.32759,27.51073,160,2,18.1819,35.1512,125.088,,,,,,,,,16.2704,16.2118,16.0801,15.9153,15.862,,,,,,,,,,,,
MMB,PUNTA PRIETA 200,C,2016-06-08T10:34:33.000,2016.4384,247.68837,112.31163,27.51806,160,2,19.3759,35.1326,137.257,68,3.4393,,,,,,,17.0194,16.3502,16.2989,16.0597,15.8559,15.8419,15.6631,15.4176,14.4463,14.0272,13.4488,13.0609,12.3705,11.7674,,,152
MMB,PUNTA PRIETA 200,C,2016-06-08T10:34:33.000,2016.4384,247.68837,112.31163,27.51806,160,2,19.3759,35.1326,137.257,68,3.4393,,,,,,,17.0194,16.3502,16.2989,16.0597,15.8559,15.8419,15.6631,15.4176,14.4463,14.0272,13.4488,13.0609,12.3705,11.7674,,,152
MMB,T12,C,2016-06-08T12:58:25.000,2016.4384,247.85178,112.14822,27.33342,160,4,20.4099,35.1738,201.433,105,14.4436,7,,,,,,20.2305,19.6877,18.9255,17.4915,16.7914,16.6564,16.383,16.0008,15.8052,15.0737,14.5381,13.9576,13.1579,12.2742,11.2486,291.711,204.231
MMB,T12,C,2016-06-08T12:58:25.000,2016.4384,247.85178,112.14822,27.33342,160,4,20.4099,35.1738,201.433,105,14.4436,7,,,,,,20.2305,19.6877,18.9255,17.4915,16.7914,16.6564,16.383,16.0008,15.8052,15.0737,14.5381,13.9576,13.1579,12.2742,11.2486,291.711,204.231
MMB,T10B,C,2016-06-08T13:31:36.000,2016.4384,247.82358,112.17642,27.31174,160,3,20.0694,35.1555,209.875,135,12.2947,4.11734,,,,,,19.6675,19.2499,18.1734,17.5733,16.9943,16.7907,16.6238,16.4052,15.7862,15.5949,15.1526,14.4469,13.2018,,,,182.342
MMB,T10B,C,2016-06-08T13:31:36.000,2016.4384,247.82358,112.17642,27.31174,160,3,20.0694,35.1555,209.875,135,12.2947,4.11734,,,,,,19.6675,19.2499,18.1734,17.5733,16.9943,16.7907,16.6238,16.4052,15.7862,15.5949,15.1526,14.4469,13.2018,,,,182.342
MMB,T4,C,2016-06-08T14:03:04.000,2016.4384,247.80222,112.19778,27.37988,160,2,21.2644,35.1835,185.249,89.5692,5.84502,4.53273,2.49384,,,,,19.6952,17.9073,17.1399,16.9137,16.8734,16.8489,16.6693,16.0731,15.4958,14.6721,14.4059,13.9221,13.191,12.2933,10.5004,333,201.212
MMB,T4,C,2016-06-08T14:03:04.000,2016.4384,247.80222,112.19778,27.37988,160,2,21.2644,35.1835,185.249,89.5692,5.84502,4.53273,2.49384,,,,,19.6952,17.9073,17.1399,16.9137,16.8734,16.8489,16.6693,16.0731,15.4958,14.6721,14.4059,13.9221,13.191,12.2933,10.5004,333,201.212
MMB,T2,C,2016-06-08T14:36:45.000,2016.4384,247.76865,112.23135,27.35588,160,2,19.9218,35.1318,196.641,113,5.7527,,,,,,,19.1808,18.4027,17.765,17.6478,17.4453,17.2848,16.8864,16.4283,15.9449,15.6135,14.9374,14.3517,12.6945,11.9446,,,172.641
MMB,T2,C,2016-06-08T14:36:45.000,2016.4384,247.76865,112.23135,27.35588,160,2,19.9218,35.1318,196.641,113,5.7527,,,,,,,19.1808,18.4027,17.765,17.6478,17.4453,17.2848,16.8864,16.4283,15.9449,15.6135,14.9374,14.3517,12.6945,11.9446,,,172.641
MMB,T12,C,2016-06-14T09:34:46.000,2016.4548,247.85178,112.14822,27.33342,166,2,21.5737,35.2181,203.084,91,14.3535,13.1189,12.1616,,,,,21.3923,21.3701,18.7028,17.8649,17.0091,16.5338,16.3078,16.2505,15.8036,14.9784,14.9737,14.471,13.7145,13.0215,12.536,,280.368
MMB,T12,C,2016-06-14T09:34:46.000,2016.4548,247.85178,112.14822,27.33342,166,2,21.5737,35.2181,203.084,91,14.3535,13.1189,12.1616,,,,,21.3923,21.3701,18.7028,17.8649,17.0091,16.5338,16.3078,16.2505,15.8036,14.9784,14.9737,14.471,13.7145,13.0215,12.536,,280.368
MMB,T10B,C,2016-06-14T10:14:45.000,2016.4548,247.82358,112.17642,27.31174,166,2,22.662,35.223,212.68,145,16.4684,12.6949,11.2176,8.47249,,,,22.5992,21.4251,19.3824,17.9246,17.614,17.2931,16.6577,16.5133,15.811,15.6143,15.3865,14.9362,13.3989,,,,
MMB,T10B,C,2016-06-14T10:14:45.000,2016.4548,247.82358,112.17642,27.31174,166,2,22.662,35.223,212.68,145,16.4684,12.6949,11.2176,8.47249,,,,22.5992,21.4251,19.3824,17.9246,17.614,17.2931,16.6577,16.5133,15.811,15.6143,15.3865,14.9362,13.3989,,,,
MMB,T4,C,2016-06-14T10:59:03.000,2016.4548,247.80222,112.19778,27.37988,166,2,21.4839,35.2135,200.855,129,20.7767,18.8196,16.3362,,,,,21.4522,21.3232,21.2821,19.4058,17.561,17.3647,16.8772,16.8264,16.403,15.315,15.0475,14.5917,13.7774,13.1354,12.694,411,274
MMB,T4,C,2016-06-14T10:59:03.000,2016.4548,247.80222,112.19778,27.37988,166,2,21.4839,35.2135,200.855,129,20.7767,18.8196,16.3362,,,,,21.4522,21.3232,21.2821,19.4058,17.561,17.3647,16.8772,16.8264,16.403,15.315,15.0475,14.5917,13.7774,13.1354,12.694,411,274
MMB,T2,C,2016-06-14T11:39:25.000,2016.4548,247.76865,112.23135,27.35588,166,3,22.5884,35.2151,208.423,128.52,12.8334,11,9.69219,7.57454,,,,22.4013,20.8058,18.803,18.4974,17.4482,16.8333,16.5157,16.2367,16.1021,15.6442,15.211,14.611,14.2465,13.7383,,,
MMB,T2,C,2016-06-14T11:39:25.000,2016.4548,247.76865,112.23135,27.35588,166,3,22.5884,35.2151,208.423,128.52,12.8334,11,9.69219,7.57454,,,,22.4013,20.8058,18.803,18.4974,17.4482,16.8333,16.5157,16.2367,16.1021,15.6442,15.211,14.611,14.2465,13.7383,,,
MMB,PUNTA PRIETA 1,C,2016-06-14T15:11:35.000,2016.4548,247.67241,112.32759,27.51073,166,4,21.7727,35.2068,186.284,,,10.5944,7.14019,,,,,21.579,20.164,,,,,,,,,,,,,,,
MMB,PUNTA PRIETA 1,C,2016-06-14T15:11:35.000,2016.4548,247.67241,112.32759,27.51073,166,4,21.7727,35.2068,186.284,,,10.5944,7.14019,,,,,21.579,20.164,,,,,,,,,,,,,,,
MMB,PUNTA PRIETA 300,C,2016-06-14T15:20:35.000,2016.4548,247.68837,112.31163,27.51806,166,3,22.8555,35.2444,197.37,117.423,17.5062,10.7673,6.58343,4.45203,,,,21.7344,20.2444,19.3473,18.4588,17.672,17.4617,16.5392,16.4396,15.9373,15.1919,14.7228,14.6022,13.9874,,,,
MMB,PUNTA PRIETA 300,C,2016-06-14T15:20:35.000,2016.4548,247.68837,112.31163,27.51806,166,3,22.8555,35.2444,197.37,117.423,17.5062,10.7673,6.58343,4.45203,,,,21.7344,20.2444,19.3473,18.4588,17.672,17.4617,16.5392,16.4396,15.9373,15.1919,14.7228,14.6022,13.9874,,,,
GOLCA XI,E9,C,2016-06-18T10:11:11.000,2016.4658,249.66922,110.33078,26.86657,170,1,27.7675,35.0915,187.776,115.771,45.3889,40.8912,35.2984,29.8586,27.8099,24.611,23.3097,27.4568,27.3685,27.2321,26.6547,23.7701,21.9411,20.19,17.8755,16.1439,15.7164,14.6233,13.5312,12.64,11.8064,10.885,,
GOLCA XI,E10,C,2016-06-18T14:19:22.000,2016.4658,249.21469,110.78531,27.27163,170,2,28.8693,35.0699,184.824,119,52.5624,40.8198,33.679,29.321,26.1047,20.4623,18.8082,27.5725,27.3354,26.6215,24.216,23.2364,21.7392,20.0983,19.192,17.7794,15.7318,14.824,14.1039,13.0822,12.24,11.0219,,
GOLCA XI,E17,C,2016-06-19T18:21:46.000,2016.4685,248.23489,111.76511,28.16687,171,2,28.2727,35.3562,189.73,130,72,57.7047,52.4713,48.8202,46.5584,44.3808,42.4839,28.2686,28.085,27.9337,27.6679,27.3483,26.6419,25.8036,21.6362,18.6649,16.5131,15.1201,14.5269,,,,,
GOLCA XI,E20,C,2016-06-20T11:05:45.000,2016.4712,248.6328,111.3672,27.35418,172,2,27.2305,35.1442,136.901,119,45,40.3242,36.5703,35.0614,30.2071,27,24.615,27.1396,27.1387,27.073,26.309,24.8612,23.0491,20.0971,18.2375,16.7655,15.6207,14.8222,14.1235,13.1049,12.2012,11.0388,,
GOLCA XI,E21,C,2016-06-20T15:32:41.000,2016.4712,248.90359,111.09641,26.99906,172,3,27.2025,35.2167,190.063,114,46,36,29,25.351,21.7294,16.5112,13.9342,27.2088,27.1882,24.5128,23.4241,22.0523,20.7544,19.5397,18.7724,16.6107,15.5551,14.7669,14.4372,13.2624,12.0136,10.9853,,
GOLCA XI,E24,C,2016-06-21T07:57:12.000,2016.474,248.40237,111.59763,27.6778,173,2,27.7866,35.2026,187.824,150.305,40.8431,37.0433,34.2235,32.0583,30.3305,26.8264,22.4598,27.7679,27.6725,27.1726,25.4286,24.5747,23.1472,19.108,17.9775,17.1674,16.3024,15.7531,15.0167,13.0319,12.0144,11.4283,,
GOLCA XI,E26,C,2016-06-21T14:22:01.000,2016.474,249.1275,110.8725,27.23995,173,2,28.6735,35.2707,187.403,114.679,52.5012,46.3353,42.4301,36.8078,34.3028,31.4684,26.3427,27.8105,27.378,27.3108,26.8506,25.229,24.5055,21.4386,19.3811,17.0063,15.7997,14.76,14.2037,13.0111,12.1345,11.1926,,
GOLCA XI,E27,C,2016-06-22T09:06:28.000,2016.4767,248.79221,111.20779,26.87667,174,2,27.6775,35.3937,188.474,119,41,35.4071,30.6998,26.4139,24.5495,22.4649,19.7347,27.7322,27.6913,27.0965,24.8927,22.7372,21.2263,19.2222,18.0413,16.2438,15.4133,14.8726,14.1456,13.2931,11.7934,10.8688,,
GOLCA XI,E34,C,2016-06-23T08:08:24.000,2016.4795,248.14642,111.85358,27.18627,175,2,28.0176,35.3723,188.549,131,48.5802,42,35.8646,28.5475,23.2779,20,19,28.0035,27.7754,26.8796,24.0032,22.6844,21.7815,20.0766,18.5927,17.1364,15.9145,15.292,14.7151,13.6489,12.5612,11.6481,,
GOLCA XI,E35,C,2016-06-23T10:42:29.000,2016.4795,248.1808,111.8192,27.00555,175,3,24.946,35.2774,221.125,,49.4464,42.7669,32.5267,28.7297,19.7264,17.3668,3.67755,25.0583,24.8057,24.5753,22.925,22.489,21.6806,20.3454,18.9416,17.2162,16.2112,,,,,,,
GOLCA XI,E36,C,2016-06-23T12:06:19.000,2016.4795,248.31479,111.68521,26.87732,175,3,26.0184,35.3326,216.473,139,49.8071,39.419,31.7315,20.7941,15.1571,13.3525,12.2242,26.0203,26.0057,23.051,22.1157,21.3759,21.2034,19.8964,18.9528,16.8744,16.4323,15.3855,14.7143,14.0216,12.8384,11.8204,,
GOLCA XI,E37,C,2016-06-23T15:12:46.000,2016.4795,248.0934,111.9066,27.14025,175,3,27.1408,35.3555,196.052,129,44.3305,35.3552,30.8039,27.2121,21.5764,16.136,14.5234,27.1251,26.9771,24.6768,23.1021,22.6375,21.1968,19.28,18.5047,17.0082,15.7784,15.0891,14.6034,13.4215,,,,
GOLCA XI,E38,C,2016-06-23T18:03:48.000,2016.4795,248.01093,111.98907,27.35629,175,3,28.0024,35.3729,191.638,138,51.2393,42.5365,39.694,31.2416,25.5825,23,20.3495,27.9442,26.9846,26.2677,25.067,23.2264,22.142,20.8577,19.2788,16.7936,16.072,15.3696,14.7202,13.6815,12.5051,11.6407,,
GOLCA XI,E41,C,2016-06-24T14:12:06.000,2016.4822,247.91019,112.08981,27.42348,176,3,27.2233,35.3248,193.214,129,46.8047,42,36.9245,32.2931,29.256,27.8553,26.5702,27.347,27.3682,26.8573,26.0517,25.4607,22.5548,20.383,18.7362,16.4698,15.986,15.1311,14.6047,13.5298,12.4654,11.3571,,
GOLCA XI,E42,C,2016-06-24T15:52:36.000,2016.4822,247.80183,112.19817,27.36908,176,3,26.5604,35.3346,201.874,146,51,45,37,21,14,12.4782,11.3407,25.9311,26.142,22.598,22.0445,21.8399,21.2867,20.3271,19.1762,17.4779,16.7566,15.853,14.9313,14.1445,13.4127,12.4962,,
GOLCA XI,E43,C,2016-06-24T17:55:41.000,2016.4822,247.76518,112.23482,27.47872,176,3,25.4039,35.2809,204.706,139,63,40.6957,35,32.3254,25,18.6982,15.3443,25.4184,25.4301,25.1078,23.4386,22.9855,22.2861,20.1294,19.4593,17.7266,15.9657,15.5499,14.784,13.8103,12.8722,11.8881,,
GOLCA XI,E44,C,2016-06-24T19:41:05.000,2016.4822,247.61739,112.38261,27.62973,176,12,25.2067,35.2766,199.804,102,49,41.3126,26.7909,24.6838,22.4292,18.8766,12.3861,,,24.4491,23.6661,21.822,20.4861,20.3276,18.9915,16.4545,15.0814,14.372,13.9183,13.6165,12.6519,11.6204,,
GOLCA XI,E47,C,2016-06-25T08:06:16.000,2016.4849,247.65436,112.34564,27.64163,177,2,26.3912,35.3293,194.413,137,41,29,25,23.172,20.4956,17.3127,13.3915,25.792,25.4263,24.7868,23.0729,20.9819,19.8844,19.2242,18.3975,17.0864,16.2151,15.4587,14.6869,13.6872,12.4787,11.4596,,
GOLCA XI,E48,C,2016-06-25T11:37:37.000,2016.4849,247.42267,112.57733,27.8541,177,1,24.5209,35.2552,195.442,168,66.2339,42.3822,41.3583,40.5178,39.1783,20,,24.2991,24.2293,24.1012,24.0197,23.9308,23.703,22.5949,19.3484,18.4642,17.1451,16.2849,15.8397,13.5741,12.6005,11.6107,,
GOLCA XI,E49,C,2016-06-25T13:44:05.000,2016.4849,247.33862,112.66138,28.01605,177,2,23.7742,35.3536,151.109,,46.5461,40,31.7436,26.6302,20.3153,3,,23.8668,23.7963,23.5703,23.0467,22.192,21.6158,19.9884,18.7028,16.5126,15.9996,,,,,,,
GOLCA XI,E50,C,2016-06-25T15:46:21.000,2016.4849,247.28526,112.71474,28.19543,177,2,26.6641,35.3383,146.259,,40.4923,31.7078,27.1338,18.0741,16.5149,15.1007,13.1798,26.5735,26.3412,24.0675,21.5115,21.2429,20.1305,19.0223,18.0141,16.7862,,,,,,,,
GOLCA XI,E51,C,2016-06-25T17:45:25.000,2016.4849,247.23364,112.76636,28.3155,177,3,25.9772,35.3754,135.063,,47,27.6948,24.3626,15.46,10.857,10.5906,10.3241,25.5371,26.2163,22.0403,21.6934,20.813,19.8267,19.2594,18.9316,17.5015,16.5648,16.1875,,,,,,
GOLCA XI,E67,C,2016-06-28T11:34:53.000,2016.4932,247.98297,112.01703,28.31703,180,2,28.7082,35.2252,185.911,,74,67,63,60.4199,57.5026,54.3434,51,28.6785,28.4552,28.2871,28.1709,28.1363,28.0398,26.8415,25.1664,18.9159,17.2365,16.5126,,,,,,
MMB,T12,C,2016-06-29T10:29:45.000,2016.4959,247.85178,112.14822,27.33342,181,1,26.616,35.3039,193.657,144,39,29.2664,26.2293,24.473,20.4243,17,11.6331,25.8904,25.1673,24.2813,23.0875,21.7778,19.8772,18.9571,18.3729,17.1353,16.5414,15.6231,14.8143,13.4303,12.6015,11.7292,315.409,186.365
MMB,T12,C,2016-06-29T10:29:45.000,2016.4959,247.85178,112.14822,27.33342,181,1,26.616,35.3039,193.657,144,39,29.2664,26.2293,24.473,20.4243,17,11.6331,25.8904,25.1673,24.2813,23.0875,21.7778,19.8772,18.9571,18.3729,17.1353,16.5414,15.6231,14.8143,13.4303,12.6015,11.7292,315.409,186.365
MMB,T10B,C,2016-06-29T11:05:15.000,2016.4959,247.82358,112.17642,27.31174,181,1,26.1301,35.2818,209.318,142.192,49.681,31.602,28,25.6931,11.782,9.92043,6.43238,25.2241,23.9639,22.6234,22.5482,22.1059,20.3046,19.6561,18.9733,17.8543,16.9891,15.5858,14.542,13.4633,,,,205.595
MMB,T10B,C,2016-06-29T11:05:15.000,2016.4959,247.82358,112.17642,27.31174,181,1,26.1301,35.2818,209.318,142.192,49.681,31.602,28,25.6931,11.782,9.92043,6.43238,25.2241,23.9639,22.6234,22.5482,22.1059,20.3046,19.6561,18.9733,17.8543,16.9891,15.5858,14.542,13.4633,,,,205.595
MMB,T4,C,2016-06-29T11:43:42.000,2016.4959,247.80222,112.19778,27.37988,181,2,26.5654,35.2922,202.13,160,67,37.5211,25,22.1923,18.677,16.6031,15.1222,26.4811,26.2976,25.0573,22.708,21.0166,20.4473,19.8754,19.4895,18.1836,17.0057,16.4882,15.7896,14.0269,13.0291,11.3774,276.94,229.426
MMB,T4,C,2016-06-29T11:43:42.000,2016.4959,247.80222,112.19778,27.37988,181,2,26.5654,35.2922,202.13,160,67,37.5211,25,22.1923,18.677,16.6031,15.1222,26.4811,26.2976,25.0573,22.708,21.0166,20.4473,19.8754,19.4895,18.1836,17.0057,16.4882,15.7896,14.0269,13.0291,11.3774,276.94,229.426
MMB,T2,C,2016-06-29T12:20:14.000,2016.4959,247.76865,112.23135,27.35588,181,2,26.2439,35.2842,210.061,150.177,88.4838,75.4815,40.5507,31.3511,26.2844,17,11.7027,25.5922,25.3509,24.1763,23.9049,23.3346,22.21,21.0429,20.4076,20.0312,17.9654,16.627,15.0248,13.5067,,,,208
MMB,T2,C,2016-06-29T12:20:14.000,2016.4959,247.76865,112.23135,27.35588,181,2,26.2439,35.2842,210.061,150.177,88.4838,75.4815,40.5507,31.3511,26.2844,17,11.7027,25.5922,25.3509,24.1763,23.9049,23.3346,22.21,21.0429,20.4076,20.0312,17.9654,16.627,15.0248,13.5067,,,,208
MMB,PUNTA PRIETA 1,C,2016-06-29T14:11:57.000,2016.4959,247.67241,112.32759,27.51073,181,3,26.4348,35.2766,196.108,,,,,,,14.569,8,25.76,24.8364,23.9051,,,,,,,,,,,,,,
MMB,PUNTA PRIETA 1,C,2016-06-29T14:11:57.000,2016.4959,247.67241,112.32759,27.51073,181,3,26.4348,35.2766,196.108,,,,,,,14.569,8,25.76,24.8364,23.9051,,,,,,,,,,,,,,
MMB,PUNTA PRIETA 300,C,2016-06-29T14:54:34.000,2016.4959,247.68837,112.31163,27.51806,181,2,26.2152,35.2828,202.007,133.241,73.3059,70.3888,67.1266,40,22.5627,7,3.85274,24.7439,23.3711,23.0571,23.0625,22.8343,22.7952,22.0125,21.5035,18.6969,17.025,15.2471,14.6307,13.0026,,,,184.753
MMB,PUNTA PRIETA 300,C,2016-06-29T14:54:34.000,2016.4959,247.68837,112.31163,27.51806,181,2,26.2152,35.2828,202.007,133.241,73.3059,70.3888,67.1266,40,22.5627,7,3.85274,24.7439,23.3711,23.0571,23.0625,22.8343,22.7952,22.0125,21.5035,18.6969,17.025,15.2471,14.6307,13.0026,,,,184.753
GOLCA XI,E72,C,2016-06-29T15:56:25.000,2016.4959,247.74715,112.25285,28.08487,181,3,28.5875,35.3322,188.559,114,38.14,35.6852,30.8042,27.7462,25.7432,24.3362,22,28.6061,28.3778,27.0551,25.6157,23.5789,21.2029,18.6295,18.1532,16.2163,15.4363,14.6117,13.8656,12.6944,11.8458,11.1421,,
GOLCA XI,E73,C,2016-06-29T19:18:33.000,2016.4959,248.04938,111.95062,27.86388,181,2,28.7201,35.1758,186.282,138,48,42.7827,39.2267,35.1315,32.112,30.3019,26.7294,28.7049,28.4542,28.1868,27.9375,25.6033,24.1874,20.8189,18.7444,17.1522,15.8509,15.1903,14.7743,13.3461,12.2986,11.1857,,
GOLCA XI,E77,C,2016-06-30T13:30:57.000,2016.4986,248.7464,111.2536,27.80957,182,3,29.2913,35.2983,184.809,,79.1832,73,63.6971,50.6093,48.4668,47.2439,42.4573,29.3643,28.9307,28.7661,28.7183,28.6378,28.5451,25.6873,22.1274,19.4429,,,,,,,,
GOLCA XI,E78,C,2016-06-30T15:17:31.000,2016.4986,248.54993,111.45007,27.74248,182,2.983,29.3888,35.2013,184.063,135.208,54.3872,49.5312,46.2427,44.1334,41.5231,37.995,33.9224,29.2675,28.906,28.8286,28.7837,28.263,26.4426,23.3806,19.8578,16.719,15.9356,15.2891,14.7047,13.7045,12.4379,11.6123,,
GOLCA XI,E85,C,2016-07-01T08:01:34.000,2016.5014,247.80884,112.19116,27.36,183,2,25.9635,35.2573,204.361,155.415,48.3447,36.699,28.2704,24,18.8507,12.7376,7.18363,25.9121,24.2567,23.7544,22.7519,21.7913,20.7454,19.661,18.6778,17.7808,16.9357,15.7331,15.2726,13.5241,12.4687,10.8259,,
